ID,Country,Organization,Certificate/Badge,Record Type,Category,Subcategory,Level,Price Status,Conditions,Exam/Assessment,Duration,Language,Available from Russia,Validity,Credly/Verification,LinkedIn,Official URL,Priority,Completion Status,Evidence Status,Last Reviewed,Source Page,Extraction Method,Confidence
SRCX-03c805f240dd,United States,Databricks,Databricks — Embedded source & credential directory,source-watch,Embedded,Embedded,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.databricks.com/learn,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0db3311d7a13,Europe,ESA,ESA — Embedded source & credential directory,source-watch,Embedded,Embedded,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://learningzone.esa.int/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0cfbd9258caf,United States,Lattice Semiconductor,Lattice Semiconductor — Embedded source & credential directory,source-watch,Embedded,Embedded,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.latticesemi.com/Support,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0ccd69c61e43,United States,Marvell,Marvell — Embedded source & credential directory,source-watch,Embedded,Embedded,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.marvell.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-04c8c4617106,United States,MIT OpenCourseWare,MIT OpenCourseWare — Embedded source & credential directory,source-watch,Embedded,Embedded,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://ocw.mit.edu/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-08f413fd5a27,United States,Oracle,Oracle — Embedded source & credential directory,source-watch,Embedded,Embedded,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.oracle.com/education/certification/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0f59b9fd5322,Global,Scikit-learn,Scikit-learn — Embedded source & credential directory,source-watch,Embedded,Embedded,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://scikit-learn.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-028563c65d56,United States,Unity,Unity — Embedded source & credential directory,source-watch,Embedded,Embedded,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://learn.unity.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-12ae8487e9dd,Global,3GPP,3GPP — Energy source & credential directory,source-watch,Energy,Energy,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.3gpp.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0447ad31e3b8,Global,Coursera,Coursera — Energy source & credential directory,source-watch,Energy,Energy,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.coursera.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-08196897833a,United States,fast.ai,fast.ai — Energy source & credential directory,source-watch,Energy,Energy,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://course.fast.ai/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-14b8bc9ea1b0,Global,ITU Academy,ITU Academy — Energy source & credential directory,source-watch,Energy,Energy,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://academy.itu.int/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-050e73ef703e,United States,NIST,NIST — Energy source & credential directory,source-watch,Energy,Energy,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.nist.gov/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0af21d3ebd4f,United States,Oracle,Oracle — Energy source & credential directory,source-watch,Energy,Energy,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.oracle.com/education/certification/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-1284d1e47b7b,Russia,RЭД СОФТ,RЭД СОФТ — Energy source & credential directory,source-watch,Energy,Energy,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://education.red-soft.ru/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0d81a31213ae,Germany,Siemens Digital Industries Software,Siemens Digital Industries Software — Energy source & credential directory,source-watch,Energy,Energy,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://training.plm.automation.siemens.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0d3406fd1edf,Global,The Carpentries,The Carpentries — Energy source & credential directory,source-watch,Energy,Energy,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://carpentries.org/workshops/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-1358040378bb,United States,Anthropic,Anthropic — Environmental Technology source & credential directory,source-watch,Environmental Technology,Environmental Technology,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.anthropic.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-06e8222d775f,Global,Apache Airflow,Apache Airflow — Environmental Technology source & credential directory,source-watch,Environmental Technology,Environmental Technology,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://airflow.apache.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0a4b992cdaab,Italy,Arduino,Arduino — Environmental Technology source & credential directory,source-watch,Environmental Technology,Environmental Technology,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://docs.arduino.cc/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-06d448ca13a9,United States,AWS,AWS — Environmental Technology source & credential directory,source-watch,Environmental Technology,Environmental Technology,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://aws.amazon.com/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0d12076ecaab,Global,Cloud Security Alliance,Cloud Security Alliance — Environmental Technology source & credential directory,source-watch,Environmental Technology,Environmental Technology,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://cloudsecurityalliance.org/education,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0e4037ce77ff,United States,CompTIA,CompTIA — Environmental Technology source & credential directory,source-watch,Environmental Technology,Environmental Technology,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.comptia.org/certifications,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
